DATE,HOUR,RENEWABLES,NUCLEAR,THERMAL,IMPORTS,HYDRO
09/17/20,18,5679,2236,17655,8915,3073
09/17/20,19,3406,2238,17599,10195,3059
09/17/20,20,3550,2240,16763,9982,3036
09/17/20,21,3906,2242,15448,9258,2810
09/17/20,22,3902,2243,14405,8928,2013
09/17/20,23,3674,2244,12894,8456,1706
09/17/20,24,3345,2245,11645,8062,1426
09/16/20,1,3450,2242,9781,7898,1106
09/16/20,2,3458,2239,8687,7858,995
09/16/20,3,3387,2240,8365,7377,984
09/16/20,4,3210,2240,8281,7258,937
09/16/20,5,3010,2241,8562,7332,933
09/16/20,6,2878,2241,8826,8018,1047
09/16/20,7,2764,2240,8963,9265,1268
09/16/20,8,4120,2241,9088,8848,1140
09/16/20,9,7670,2241,8093,7278,870
09/16/20,10,10101,2243,6882,6529,777
09/16/20,11,11324,2245,7018,5742,635
09/16/20,12,11897,2243,7391,5911,628
09/16/20,13,12142,2236,8487,6281,635
09/16/20,14,12037,2233,10353,6342,931
09/16/20,15,11797,2232,12010,6864,1253
09/16/20,16,11091,2233,13638,7476,1676
09/16/20,17,9629,2234,14790,7992,2627
09/16/20,18,6676,2236,15980,9588,2974
09/16/20,19,3810,2238,16999,9876,3461
09/16/20,20,3624,2239,16590,9752,3213
09/16/20,21,3905,2241,15145,9587,2793
09/16/20,22,3905,2242,13834,9496,1913
09/16/20,23,3727,2241,12264,8844,1773
09/16/20,24,3491,2241,11007,8432,1322
09/15/20,1,2824,2243,10521,7999,975
09/15/20,2,2878,2244,9290,7989,899
09/15/20,3,2850,2247,8696,7861,799
09/15/20,4,2627,2246,8369,8050,808
09/15/20,5,2505,2247,8166,7992,1133
09/15/20,6,2559,2246,8277,8327,1457
09/15/20,7,2563,2245,8303,9610,1571
09/15/20,8,4014,2245,8649,8843,1492
09/15/20,9,7021,2246,7859,7914,1046
09/15/20,10,9188,2248,7068,7002,865
09/15/20,11,10535,2247,6991,6174,828
09/15/20,12,11123,2244,7307,6091,864
09/15/20,13,11308,2243,8313,6292,847
09/15/20,14,11226,2242,9364,7086,905
09/15/20,15,10666,2241,11221,7392,1317
09/15/20,16,9633,2239,13954,7256,1477
09/15/20,17,8102,2240,15494,7805,1934
09/15/20,18,5355,2242,16416,9029,2773
09/15/20,19,2822,2243,17368,9611,2877
09/15/20,20,2703,2243,17079,9459,2856
09/15/20,21,3022,2243,15399,9239,2827
09/15/20,22,3298,2244,14170,8756,2239
09/15/20,23,3386,2243,12383,8681,1701
09/15/20,24,3296,2245,10966,8357,1312
09/14/20,1,2751,2248,9790,7550,851
09/14/20,2,2754,2247,8936,7915,581
09/14/20,3,2679,2245,8684,7774,480
09/14/20,4,2646,2246,8353,7809,469
09/14/20,5,2558,2246,8657,7757,585
09/14/20,6,2544,2247,9059,7757,997
09/14/20,7,2608,2245,8990,9082,1202
09/14/20,8,4153,2248,9254,8785,971
09/14/20,9,7310,2251,8878,7369,528
09/14/20,10,9751,2251,8193,5828,433
09/14/20,11,11009,2247,7656,5109,488
09/14/20,12,11503,2246,7826,5028,489
09/14/20,13,11747,2245,8463,5377,492
09/14/20,14,11644,2245,9712,5696,660
09/14/20,15,11346,2246,11418,5837,1038
09/14/20,16,10369,2244,12208,7469,1319
09/14/20,17,8596,2244,13777,8389,1713
09/14/20,18,5476,2245,15726,9298,2570
09/14/20,19,2821,2246,16520,10241,2816
09/14/20,20,2534,2247,16462,10216,2689
09/14/20,21,2764,2245,14932,10224,2552
09/14/20,22,2835,2245,13925,9626,2025
09/14/20,23,2774,2247,13170,8245,1730
09/14/20,24,2750,2245,12289,7593,1192
09/13/20,1,1988,2243,10076,8154,1143
09/13/20,2,1964,2243,8934,8101,1118
09/13/20,3,1982,2244,8452,7817,1023
09/13/20,4,1952,2244,8286,7494,986
09/13/20,5,1952,2245,8174,7435,938
09/13/20,6,1915,2245,8052,7676,935
09/13/20,7,2082,2245,7896,7983,867
09/13/20,8,3713,2244,7335,7686,339
09/13/20,9,7262,2243,6125,6062,77
09/13/20,10,9727,2244,5699,4481,-23
09/13/20,11,11018,2245,5379,3726,-29
09/13/20,12,11670,2243,5328,3637,-42
09/13/20,13,11851,2243,5392,4396,-55
09/13/20,14,11961,2241,5930,5010,145
09/13/20,15,11655,2240,6640,5536,757
09/13/20,16,10639,2241,8331,6572,882
09/13/20,17,8930,2242,10262,7531,1172
09/13/20,18,6025,2244,11990,8927,1874
09/13/20,19,3011,2245,13091,10003,2538
09/13/20,20,2549,2245,13133,10226,2671
09/13/20,21,2873,2244,12953,9409,2356
09/13/20,22,3104,2245,11823,8826,2111
09/13/20,23,3133,2247,11211,7972,1565
09/13/20,24,3000,2248,10262,7699,1143
09/12/20,1,2454,2239,9643,8752,951
09/12/20,2,2466,2240,8804,8786,783
09/12/20,3,2446,2239,8157,9097,584
09/12/20,4,2336,2238,8003,8772,629
09/12/20,5,2111,2240,8293,8671,540
09/12/20,6,1978,2241,8498,8842,536
09/12/20,7,1944,2241,8408,9191,708
09/12/20,8,3035,2242,7616,9314,442
09/12/20,9,5793,2243,6793,8167,144
09/12/20,10,8427,2243,5858,6830,98
09/12/20,11,10126,2244,5084,6250,90
09/12/20,12,11168,2245,5086,5501,123
09/12/20,13,11581,2245,5242,5552,198
09/12/20,14,11833,2242,5938,5842,297
09/12/20,15,11565,2240,6971,6277,670
09/12/20,16,10476,2241,8322,7312,883
09/12/20,17,8509,2242,9941,8335,1288
09/12/20,18,5610,2241,11179,9619,2162
09/12/20,19,2699,2240,12967,10195,2858
09/12/20,20,1858,2242,13185,10691,2952
09/12/20,21,1854,2243,12336,10749,2579
09/12/20,22,1879,2243,11323,10468,2313
09/12/20,23,1932,2243,11126,9701,1578
09/12/20,24,1969,2244,11220,8531,1168
09/11/20,1,1988,2242,9885,8294,939
09/11/20,2,2054,2242,10262,6773,1017
09/11/20,3,2160,2242,9441,6914,911
09/11/20,4,2115,2241,9078,6925,1013
09/11/20,5,2049,2241,8730,7576,1026
09/11/20,6,2024,2243,9327,7874,1093
09/11/20,7,2056,2242,9908,8355,1444
09/11/20,8,2703,2239,9113,9508,1409
09/11/20,9,4312,2238,8820,9368,983
09/11/20,10,6179,2241,8252,8502,873
09/11/20,11,7868,2240,7385,7810,806
09/11/20,12,8987,2239,7357,7375,584
09/11/20,13,9566,2239,8144,7390,207
09/11/20,14,9674,2240,8456,7914,254
09/11/20,15,9290,2240,9272,8404,640
09/11/20,16,8097,2241,10352,9229,1070
09/11/20,17,6501,2242,10887,10100,1824
09/11/20,18,4445,2241,11836,10476,2896
09/11/20,19,2776,2241,13108,10196,3242
09/11/20,20,2219,2242,13546,10184,3179
09/11/20,21,2237,2239,12821,10177,2946
09/11/20,22,2314,2239,12221,9824,2302
09/11/20,23,2408,2238,11226,9176,2021
09/11/20,24,2458,2239,10619,8666,1414
09/10/20,1,2393,2244,10029,8676,984
09/10/20,2,2368,2245,8347,9212,1065
09/10/20,3,2233,2245,7862,9204,903
09/10/20,4,2300,2246,7574,8803,1066
09/10/20,5,2165,2246,7885,8848,1034
09/10/20,6,2201,2246,8207,9446,1031
09/10/20,7,2308,2245,8265,10465,1259
09/10/20,8,3841,2245,8582,10342,890
09/10/20,9,5860,2242,8367,9508,697
09/10/20,10,7600,2241,8403,8158,690
09/10/20,11,8882,2242,8052,7680,649
09/10/20,12,9573,2242,8309,7175,686
09/10/20,13,9850,2242,8722,7115,641
09/10/20,14,9583,2242,9426,7344,820
09/10/20,15,8962,2242,10762,7739,892
09/10/20,16,7661,2243,12331,7668,1113
09/10/20,17,5550,2245,12447,8512,1899
09/10/20,18,3404,2246,13203,9167,2632
09/10/20,19,2174,2243,14050,9071,2769
09/10/20,20,2127,2240,13922,9407,2743
09/10/20,21,2130,2239,13320,9298,2590
09/10/20,22,2025,2239,12972,8940,2041
09/10/20,23,1885,2240,12008,8794,1544
09/10/20,24,1944,2243,10668,8821,1132
09/09/20,1,2834,2246,10293,9524,879
09/09/20,2,2883,2247,9766,9954,220
09/09/20,3,3002,2248,9079,9940,-88
09/09/20,4,2878,2248,8791,9674,86
09/09/20,5,2776,2246,9018,9791,-24
09/09/20,6,2718,2247,9048,9895,436
09/09/20,7,2660,2246,9168,10583,919
09/09/20,8,4781,2247,9511,9804,620
09/09/20,9,8162,2243,9632,8594,-139
09/09/20,10,9645,2241,9375,7681,34
09/09/20,11,10674,2243,8752,6667,538
09/09/20,12,11448,2244,8856,6349,537
09/09/20,13,11965,2245,9088,6336,517
09/09/20,14,11781,2246,9814,6513,751
09/09/20,15,11465,2248,11656,5692,1113
09/09/20,16,11094,2248,12968,5377,1305
09/09/20,17,10028,2248,13633,5843,1555
09/09/20,18,7224,2244,14420,7383,2262
09/09/20,19,3619,2242,15366,9083,2670
09/09/20,20,2530,2241,16020,9178,2625
09/09/20,21,2471,2242,15250,9122,2456
09/09/20,22,2458,2244,14448,8655,2034
09/09/20,23,2438,2245,12571,8736,1642
09/09/20,24,2378,2247,10948,8613,1380
09/08/20,1,5672,2256,9652,10258,532
09/08/20,2,5318,2256,9357,9978,186
09/08/20,3,5017,2257,9362,8575,529
09/08/20,4,5039,2256,9116,8104,444
09/08/20,5,4369,2247,9232,8799,390
09/08/20,6,5384,2246,9315,8711,414
09/08/20,7,5379,2245,9852,9539,801
09/08/20,8,5551,2245,11087,9515,978
09/08/20,9,6837,2245,12167,8698,639
09/08/20,10,9068,2242,11465,8080,408
09/08/20,11,10999,2241,10894,6938,468
09/08/20,12,12276,2242,10901,5824,651
09/08/20,13,12599,2244,11205,5473,823
09/08/20,14,12146,2246,12430,5115,905
09/08/20,15,11656,2245,12661,5629,1472
09/08/20,16,10934,2246,13550,6192,1622
09/08/20,17,9716,2245,13905,6884,2281
09/08/20,18,7085,2246,15047,8462,2337
09/08/20,19,4195,2247,15888,9454,2918
09/08/20,20,3013,2249,16398,9789,2975
09/08/20,21,2871,2242,15919,10153,2256
09/08/20,22,2938,2243,14758,9991,1950
09/08/20,23,2877,2247,13123,9895,1450
09/08/20,24,2727,2249,11216,9686,1343
09/07/20,1,4108,2259,13420,10596,1504
09/07/20,2,4086,2260,11488,10565,1274
09/07/20,3,4121,2256,10004,10542,1034
09/07/20,4,4049,2246,9377,10295,828
09/07/20,5,3730,2245,9253,10332,659
09/07/20,6,3316,2246,9525,10400,671
09/07/20,7,3094,2241,10169,10062,896
09/07/20,8,4264,2239,10288,9177,764
09/07/20,9,7035,2241,10236,7445,877
09/07/20,10,9154,2242,10592,6675,891
09/07/20,11,10290,2245,11318,6822,918
09/07/20,12,11101,2248,12503,6576,1418
09/07/20,13,12476,2249,13196,6316,1898
09/07/20,14,13165,2250,14165,6214,2512
09/07/20,15,12507,2251,15758,6464,3017
09/07/20,16,11971,2252,16995,6336,3578
09/07/20,17,10710,2254,17932,7104,3590
09/07/20,18,8398,2253,18845,8514,3623
09/07/20,19,6144,2246,19320,9299,3727
09/07/20,20,5455,2246,18659,9520,3854
09/07/20,21,4880,2248,17781,9647,3527
09/07/20,22,4891,2251,16573,9132,3051
09/07/20,23,5531,2254,13240,9690,2235
09/07/20,24,5827,2255,10578,10097,1417
09/06/20,1,2620,2259,14473,10615,1382
09/06/20,2,2539,2261,12885,10539,1001
09/06/20,3,2480,2260,11227,10867,901
09/06/20,4,2394,2258,10134,10905,865
09/06/20,5,2307,2254,9940,10440,870
09/06/20,6,2308,2252,9711,10098,1117
09/06/20,7,2396,2249,9713,10001,1019
09/06/20,8,4983,2249,9993,8104,722
09/06/20,9,9401,2248,10390,5104,396
09/06/20,10,11582,2249,10719,4859,402
09/06/20,11,12302,2250,12674,5396,312
09/06/20,12,12594,2252,14198,5970,984
09/06/20,13,12535,2255,16865,5823,1555
09/06/20,14,12422,2256,19515,5691,2143
09/06/20,15,12192,2258,21199,5996,2667
09/06/20,16,11711,2256,21561,7106,3077
09/06/20,17,11054,2255,21615,7821,3784
09/06/20,18,8257,2250,22796,8870,4107
09/06/20,19,4418,2249,25142,8820,4903
09/06/20,20,3699,2251,24866,9298,4027
09/06/20,21,4055,2252,23265,9285,3616
09/06/20,22,4167,2253,21274,9280,3465
09/06/20,23,4024,2255,18027,10382,2765
09/06/20,24,4079,2257,15566,10267,2214
09/05/20,1,3710,2264,10466,9677,1657
09/05/20,2,3442,2264,9143,10107,1239
09/05/20,3,2909,2263,8581,10088,1141
09/05/20,4,2422,2261,8864,10012,890
09/05/20,5,2105,2262,8888,10235,706
09/05/20,6,1845,2260,9547,10007,667
09/05/20,7,1956,2256,9184,9905,1035
09/05/20,8,4334,2253,9580,7649,825
09/05/20,9,8669,2252,10203,4166,530
09/05/20,10,11283,2251,10616,2743,474
09/05/20,11,12170,2252,11463,3474,380
09/05/20,12,12645,2253,12715,4658,523
09/05/20,13,12735,2256,14270,5684,967
09/05/20,14,12716,2258,16332,5605,1516
09/05/20,15,12152,2260,18963,5753,2060
09/05/20,16,10808,2261,21308,6430,2708
09/05/20,17,9126,2261,22852,7125,3504
09/05/20,18,7132,2261,23980,8542,3742
09/05/20,19,3660,2256,24988,9404,4250
09/05/20,20,2441,2253,24676,9975,4013
09/05/20,21,2681,2255,23754,9568,3501
09/05/20,22,2770,2256,22819,9005,2809
09/05/20,23,2797,2257,19413,9585,2755
09/05/20,24,2709,2258,16898,9598,2327
09/04/20,1,4836,2265,10720,7079,1247
09/04/20,2,4552,2264,9958,7184,1009
09/04/20,3,4514,2264,8635,7549,977
09/04/20,4,4098,2263,8582,7493,985
09/04/20,5,3644,2263,8983,7632,944
09/04/20,6,3296,2264,10144,7572,1110
09/04/20,7,3024,2264,10439,7954,1733
09/04/20,8,5566,2263,10391,6779,1368
09/04/20,9,9938,2262,9613,4690,1045
09/04/20,10,11927,2263,9607,3550,952
09/04/20,11,12676,2262,10220,2998,1023
09/04/20,12,12975,2262,11508,2410,1239
09/04/20,13,13048,2262,13335,2220,1336
09/04/20,14,13222,2262,15216,2371,1472
09/04/20,15,13035,2260,17428,1901,2248
09/04/20,16,12591,2260,19526,1891,2620
09/04/20,17,11611,2260,20087,3019,3054
09/04/20,18,9077,2261,20871,4784,3619
09/04/20,19,5028,2261,22739,5845,3880
09/04/20,20,4195,2261,21068,7143,3761
09/04/20,21,4481,2262,19021,7578,3684
09/04/20,22,4471,2264,17057,8348,2870
09/04/20,23,4265,2264,15044,8550,2182
09/04/20,24,4037,2264,12965,8738,1807
09/03/20,1,5468,2258,9419,6307,1632
09/03/20,2,5532,2258,8531,6019,1599
09/03/20,3,5603,2258,7751,5930,1529
09/03/20,4,5440,2259,7278,6060,1530
09/03/20,5,5195,2259,7458,6197,1579
09/03/20,6,4813,2258,8264,6537,1770
09/03/20,7,4379,2259,9447,6804,2155
09/03/20,8,6745,2260,9750,5338,1883
09/03/20,9,10490,2260,9052,3952,1305
09/03/20,10,12254,2259,8448,3052,1424
09/03/20,11,12914,2260,8924,2530,1299
09/03/20,12,13294,2261,9617,2337,1272
09/03/20,13,13516,2261,11089,1666,1336
09/03/20,14,13761,2263,13013,1648,1289
09/03/20,15,13742,2262,14638,1716,1553
09/03/20,16,13362,2263,15753,2124,2284
09/03/20,17,12722,2263,16406,2995,2451
09/03/20,18,10899,2263,17331,3789,3236
09/03/20,19,6879,2262,19119,5059,3639
09/03/20,20,5470,2263,19243,5405,3642
09/03/20,21,5677,2263,17622,5857,3467
09/03/20,22,5639,2263,16768,5517,2662
09/03/20,23,5332,2265,14702,5878,2178
09/03/20,24,5192,2267,12953,5866,1602
09/02/20,1,4196,2255,9216,7620,1546
09/02/20,2,4250,2256,7979,7902,1258
09/02/20,3,4154,2253,7468,8047,1049
09/02/20,4,4319,2249,7223,8027,866
09/02/20,5,4469,2249,7004,8237,873
09/02/20,6,4290,2248,7552,8604,1093
09/02/20,7,4105,2248,7960,9446,1439
09/02/20,8,6430,2250,7989,8686,955
09/02/20,9,10555,2253,7324,6465,689
09/02/20,10,12604,2256,6897,4519,916
09/02/20,11,13241,2258,6908,3998,988
09/02/20,12,13485,2258,7069,4281,849
09/02/20,13,13501,2258,7610,4843,747
09/02/20,14,13466,2258,8086,4885,1343
09/02/20,15,13387,2256,9597,4670,1609
09/02/20,16,13170,2255,10852,4949,1844
09/02/20,17,12675,2254,11656,5455,2212
09/02/20,18,10636,2256,12951,6003,3117
09/02/20,19,6557,2256,14829,7080,3922
09/02/20,20,5207,2257,14923,7824,3807
09/02/20,21,5299,2258,13889,8104,3578
09/02/20,22,5478,2259,12842,7898,2868
09/02/20,23,5391,2260,11911,7155,2213
09/02/20,24,5460,2259,10169,6956,1864
09/01/20,1,5438,2243,7926,7507,1711
09/01/20,2,5485,2244,6498,7920,1491
09/01/20,3,5165,2245,6302,8198,1065
09/01/20,4,4783,2246,6731,8245,826
09/01/20,5,4369,2247,7534,8049,832
09/01/20,6,3892,2247,7995,8278,1342
09/01/20,7,3816,2250,8634,8457,1909
09/01/20,8,5901,2252,7753,8649,1599
09/01/20,9,9812,2254,6622,7407,1002
09/01/20,10,12225,2253,6580,5932,659
09/01/20,11,13166,2249,6711,4880,627
09/01/20,12,13727,2251,6762,4677,647
09/01/20,13,13984,2254,6980,4863,802
09/01/20,14,14111,2258,7585,4798,1275
09/01/20,15,14113,2252,9185,4953,1341
09/01/20,16,13843,2245,10270,4805,1908
09/01/20,17,12825,2246,11124,5540,2299
09/01/20,18,10456,2247,12091,6583,3086
09/01/20,19,6117,2245,14330,7473,3947
09/01/20,20,4782,2245,14310,8156,3920
09/01/20,21,4964,2247,13294,8445,3490
09/01/20,22,4979,2248,12650,8069,2701
09/01/20,23,4503,2250,11901,7777,2013
09/01/20,24,4160,2253,10797,7419,1666
08/31/20,1,3851,2258,8210,8729,1143
08/31/20,2,3456,2251,7729,9199,591
08/31/20,3,3080,2249,7521,9139,514
08/31/20,4,2858,2249,7449,9117,513
08/31/20,5,2774,2251,7545,9298,614
08/31/20,6,2947,2255,8269,9366,630
08/31/20,7,3199,2256,8557,9830,1182
08/31/20,8,5844,2257,8313,9180,753
08/31/20,9,10007,2257,7388,7514,462
08/31/20,10,12129,2254,7080,5888,389
08/31/20,11,12972,2259,7130,5014,447
08/31/20,12,13068,2260,7687,5018,525
08/31/20,13,13195,2253,8288,5169,762
08/31/20,14,13188,2248,9127,5188,1224
08/31/20,15,13342,2247,10826,4868,1436
08/31/20,16,12983,2246,11392,5554,1914
08/31/20,17,12683,2248,11290,5532,2944
08/31/20,18,10532,2249,12350,6626,3559
08/31/20,19,6203,2249,14625,7876,3870
08/31/20,20,4560,2251,15015,8277,3791
08/31/20,21,4945,2254,13571,8544,3513
08/31/20,22,4923,2255,12454,8208,3071
08/31/20,23,4890,2255,11660,7656,2249
08/31/20,24,5212,2246,10373,7394,1413
08/30/20,1,4291,2257,8621,8645,1251
08/30/20,2,3935,2257,8111,8561,998
08/30/20,3,4059,2256,7199,8621,773
08/30/20,4,3995,2254,6961,8526,548
08/30/20,5,4040,2254,7023,8345,488
08/30/20,6,3807,2251,7190,8758,323
08/30/20,7,3606,2252,7379,9058,276
08/30/20,8,6154,2256,6814,7222,-13
08/30/20,9,9525,2259,6090,4728,-92
08/30/20,10,11659,2261,5622,3060,-85
08/30/20,11,12630,2261,5543,2342,22
08/30/20,12,13163,2261,5640,1981,219
08/30/20,13,13257,2260,6083,2473,366
08/30/20,14,13237,2259,7104,3017,538
08/30/20,15,13122,2252,8667,3287,777
08/30/20,16,12376,2250,9891,4522,1131
08/30/20,17,11665,2252,10505,5231,1970
08/30/20,18,9745,2251,10795,7115,2757
08/30/20,19,5911,2252,12481,8781,3477
08/30/20,20,4623,2254,13028,8862,3524
08/30/20,21,5031,2257,12312,8662,3168
08/30/20,22,5189,2258,11584,8403,2403
08/30/20,23,4380,2261,11241,8269,1586
08/30/20,24,4005,2262,10014,8209,1079
08/29/20,1,4032,2254,10712,8120,1518
08/29/20,2,3998,2255,10110,8015,896
08/29/20,3,3921,2256,8906,8317,731
08/29/20,4,3683,2258,8513,8405,611
08/29/20,5,3392,2260,8457,8509,570
08/29/20,6,3080,2261,8599,8818,660
08/29/20,7,3110,2262,8514,8633,1167
08/29/20,8,5684,2261,8061,7759,430
08/29/20,9,9793,2260,7656,4693,239
08/29/20,10,11589,2261,7508,3254,227
08/29/20,11,12761,2258,7426,2483,328
08/29/20,12,12939,2255,7658,3113,307
08/29/20,13,13068,2253,7826,3354,736
08/29/20,14,13316,2252,8516,3946,941
08/29/20,15,13593,2250,9916,3958,1184
08/29/20,16,13625,2250,10966,4081,1456
08/29/20,17,12804,2253,11977,4464,2023
08/29/20,18,11155,2253,12558,5695,2726
08/29/20,19,6580,2248,14664,6887,3871
08/29/20,20,4402,2250,15558,7334,3635
08/29/20,21,4619,2254,13972,7952,3246
08/29/20,22,4876,2256,12599,7740,2751
08/29/20,23,4776,2257,11366,8057,1878
08/29/20,24,4355,2258,9945,8310,1616
08/28/20,1,4056,2261,10511,8823,1738
08/28/20,2,3996,2259,9554,8630,1345
08/28/20,3,3814,2257,8401,8972,1247
08/28/20,4,3664,2258,7901,9002,1176
08/28/20,5,3491,2261,7966,9085,1219
08/28/20,6,3356,2263,8536,9337,1317
08/28/20,7,3486,2264,8786,9669,1822
08/28/20,8,6389,2264,9043,8456,1211
08/28/20,9,10916,2265,8603,6359,582
08/28/20,10,12916,2265,8634,4779,612
08/28/20,11,13465,2264,8744,4924,588
08/28/20,12,13541,2261,9114,5201,975
08/28/20,13,13437,2257,10829,4934,1289
08/28/20,14,13849,2253,12108,4648,1717
08/28/20,15,12601,2251,14075,4938,2371
08/28/20,16,12529,2251,15711,4429,2549
08/28/20,17,12036,2252,17167,3277,3348
08/28/20,18,9903,2256,18983,3526,3684
08/28/20,19,6284,2258,21434,3787,3729
08/28/20,20,4286,2260,20595,4857,4219
08/28/20,21,4061,2261,17848,6995,3827
08/28/20,22,3876,2260,15917,7849,3202
08/28/20,23,4119,2258,13348,8447,2398
08/28/20,24,4222,2253,10949,8646,2165
08/27/20,1,5807,2258,9481,8371,1537
08/27/20,2,5937,2260,8684,7740,1346
08/27/20,3,5904,2260,7859,7657,1309
08/27/20,4,5877,2259,7626,7294,1270
08/27/20,5,5773,2260,7770,7320,1218
08/27/20,6,5461,2262,8290,7884,1329
08/27/20,7,4659,2262,9284,8643,1706
08/27/20,8,6676,2262,9832,7647,1314
08/27/20,9,10560,2262,9241,6230,718
08/27/20,10,12342,2262,9636,4825,708
08/27/20,11,12781,2262,9985,4793,898
08/27/20,12,13066,2263,10989,4692,998
08/27/20,13,12712,2262,13108,4890,1151
08/27/20,14,12484,2262,15848,3978,1696
08/27/20,15,13181,2262,17466,3329,1969
08/27/20,16,13107,2263,18067,3163,2502
08/27/20,17,12732,2262,18417,3224,3255
08/27/20,18,10575,2263,19943,4006,3647
08/27/20,19,6208,2263,21286,5839,4122
08/27/20,20,4076,2263,20784,7131,4030
08/27/20,21,4210,2263,18806,8153,3598
08/27/20,22,4200,2263,17081,8273,3118
08/27/20,23,4077,2262,13985,9135,2656
08/27/20,24,4016,2261,11830,8778,2392
08/26/20,1,4230,2249,11625,8595,1579
08/26/20,2,4122,2250,10274,8866,1302
08/26/20,3,4059,2252,9424,8514,1380
08/26/20,4,3875,2255,8986,9316,869
08/26/20,5,3791,2255,9052,9260,882
08/26/20,6,3719,2257,9717,9255,1109
08/26/20,7,3817,2257,10254,9287,1720
08/26/20,8,6398,2257,10985,7535,1314
08/26/20,9,10371,2258,10118,5984,984
08/26/20,10,12537,2257,10298,4550,873
08/26/20,11,13236,2256,10914,4369,849
08/26/20,12,13257,2255,11860,4769,1158
08/26/20,13,13127,2257,14059,4677,1209
08/26/20,14,13267,2258,15345,4422,1807
08/26/20,15,13497,2258,16792,3664,2471
08/26/20,16,14159,2260,17327,3367,2655
08/26/20,17,13781,2261,17581,3958,2894
08/26/20,18,12040,2261,18267,5018,3347
08/26/20,19,8199,2261,19757,5906,4045
08/26/20,20,5967,2260,20005,6361,4015
08/26/20,21,5786,2260,18785,6770,3676
08/26/20,22,5783,2260,16356,7530,3098
08/26/20,23,5659,2260,13779,8000,2511
08/26/20,24,5682,2259,11290,8009,2205
08/25/20,1,3528,2249,12613,8902,1475
08/25/20,2,3562,2250,11494,8808,1080
08/25/20,3,3552,2251,10659,8526,1040
08/25/20,4,3608,2251,10551,8621,652
08/25/20,5,3704,2250,10642,8416,655
08/25/20,6,3764,2248,11596,8123,821
08/25/20,7,3592,2247,12092,8702,1386
08/25/20,8,5851,2247,12066,7523,1474
08/25/20,9,10068,2246,11836,6034,526
08/25/20,10,12382,2246,11242,5003,587
08/25/20,11,13301,2245,11521,4170,1160
08/25/20,12,13544,2246,12753,4218,1292
08/25/20,13,13863,2247,14832,3474,1569
08/25/20,14,13884,2248,16567,3290,2033
08/25/20,15,13905,2248,17720,3015,2681
08/25/20,16,13688,2249,18811,3283,2973
08/25/20,17,12757,2249,19886,3562,3453
08/25/20,18,10754,2248,21005,4328,4081
08/25/20,19,6717,2248,22462,5719,4372
08/25/20,20,4422,2248,22376,6467,4342
08/25/20,21,4373,2248,20604,7164,4078
08/25/20,22,4637,2248,18278,7609,3336
08/25/20,23,4675,2249,15202,8304,2847
08/25/20,24,4358,2249,13144,8069,2578
08/24/20,1,3657,2251,12923,8883,1289
08/24/20,2,3308,2251,12075,9563,658
08/24/20,3,3036,2251,11384,9406,733
08/24/20,4,2955,2252,11325,9135,542
08/24/20,5,2904,2248,11458,9167,587
08/24/20,6,2788,2246,12484,9293,534
08/24/20,7,2815,2245,12809,9475,1470
08/24/20,8,5192,2244,13053,8667,1224
08/24/20,9,9249,2246,12261,7123,883
08/24/20,10,11436,2248,12656,5573,856
08/24/20,11,12595,2249,13747,5124,787
08/24/20,12,13190,2250,14840,4727,1154
08/24/20,13,13530,2248,16228,3856,1993
08/24/20,14,13272,2249,18005,3465,2755
08/24/20,15,12471,2252,19590,4031,3033
08/24/20,16,11942,2254,21823,3646,3124
08/24/20,17,10973,2249,22606,3787,3640
08/24/20,18,8849,2245,23490,4882,3986
08/24/20,19,5683,2247,24538,5762,4071
08/24/20,20,3762,2248,24232,5973,4138
08/24/20,21,3752,2250,22510,6899,3846
08/24/20,22,3713,2251,19925,7291,3591
08/24/20,23,3681,2248,17373,7563,2878
08/24/20,24,3647,2248,14984,7834,2115
08/23/20,1,4386,2258,12107,8949,1526
08/23/20,2,4161,2259,11258,8699,1238
08/23/20,3,4001,2259,10355,8431,1309
08/23/20,4,3626,2256,9446,8864,1245
08/23/20,5,3376,2248,9109,8887,1286
08/23/20,6,3116,2248,9416,8798,1197
08/23/20,7,3149,2249,9192,8506,1469
08/23/20,8,4839,2251,8866,7958,1021
08/23/20,9,8009,2252,8596,6101,955
08/23/20,10,10101,2254,9028,5190,834
08/23/20,11,11302,2256,10481,5163,541
08/23/20,12,12082,2253,11922,5075,650
08/23/20,13,12169,2248,13289,5525,906
